TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"4949578","Magic","Secret Lair Drop Series","Mountain (566)","","566","L","Damaged Foil","","","","","","0","",""
"5462586","Magic","Secret Lair Drop Series","Mountain (567)","","567","L","Near Mint Foil","2.88","3.13","2.7600","1.4900","","0","",""
"5462587","Magic","Secret Lair Drop Series","Mountain (567)","","567","L","Lightly Played Foil","","","4.5200","3.2500","","0","",""
"5462588","Magic","Secret Lair Drop Series","Mountain (567)","","567","L","Moderately Played Foil","","","3.9200","2.6500","","0","",""
"5462589","Magic","Secret Lair Drop Series","Mountain (567)","","567","L","Heavily Played Foil","","","","","","0","",""
"5462590","Magic","Secret Lair Drop Series","Mountain (567)","","567","L","Damaged Foil","","","","","","0","",""
"5172209","Magic","Secret Lair Drop Series","Mountain (568)","","568","L","Near Mint Foil","0.57","0.66","1.7200","0.4500","","0","",""
"5172210","Magic","Secret Lair Drop Series","Mountain (568)","","568","L","Lightly Played Foil","0.65","","1.8200","0.5500","","0","",""
"5172211","Magic","Secret Lair Drop Series","Mountain (568)","","568","L","Moderately Played Foil","0.55","","1.9700","0.7000","","0","",""
"5172212","Magic","Secret Lair Drop Series","Mountain (568)","","568","L","Heavily Played Foil","","","13.4700","11.2300","","0","",""
"5172213","Magic","Secret Lair Drop Series","Mountain (568)","","568","L","Damaged Foil","","","","","","0","",""
"5293793","Magic","Secret Lair Drop Series","Mountain (569)","","569","L","Near Mint Foil","0.49","0.53","1.4400","0.1700","","0","",""
"5293794","Magic","Secret Lair Drop Series","Mountain (569)","","569","L","Lightly Played Foil","0.63","0.47","1.5700","0.3000","","0","",""
"5293795","Magic","Secret Lair Drop Series","Mountain (569)","","569","L","Moderately Played Foil","","0.70","2.2700","1.0000","","0","",""
"5293796","Magic","Secret Lair Drop Series","Mountain (569)","","569","L","Heavily Played Foil","","","15.9800","13.7400","","0","",""
"5293797","Magic","Secret Lair Drop Series","Mountain (569)","","569","L","Damaged Foil","","","1000.9500","999.0000","","0","",""
"5462591","Magic","Secret Lair Drop Series","Mountain (570)","","570","P","Near Mint Foil","5.03","19.98","5.9900","5.0000","","0","",""
"5462592","Magic","Secret Lair Drop Series","Mountain (570)","","570","P","Lightly Played Foil","3.57","","6.0700","4.8000","","0","",""
"5462593","Magic","Secret Lair Drop Series","Mountain (570)","","570","P","Moderately Played Foil","2.97","","14.2200","11.9800","","0","",""
"5462594","Magic","Secret Lair Drop Series","Mountain (570)","","570","P","Heavily Played Foil","1.94","","19.6200","17.3800","","0","",""
"5462595","Magic","Secret Lair Drop Series","Mountain (570)","","570","P","Damaged Foil","","","","","","0","",""
"5282628","Magic","Secret Lair Drop Series","Mountain (571)","","571","P","Near Mint Foil","0.34","0.37","1.5500","0.2800","","0","",""
"5282629","Magic","Secret Lair Drop Series","Mountain (571)","","571","P","Lightly Played Foil","0.34","","1.6800","0.4100","","0","",""
"5282630","Magic","Secret Lair Drop Series","Mountain (571)","","571","P","Moderately Played Foil","","0.51","1.8400","0.5700","","0","",""
"5282631","Magic","Secret Lair Drop Series","Mountain (571)","","571","P","Heavily Played Foil","","","1.7300","0.4600","","0","",""
"5282632","Magic","Secret Lair Drop Series","Mountain (571)","","571","P","Damaged Foil","","","5.3200","0.3300","","0","",""
"6766321","Magic","Secret Lair Drop Series","Mountain (674)","","674","L","Near Mint Foil","21.52","23.00","20.0000","20.0000","","0","",""
"6766322","Magic","Secret Lair Drop Series","Mountain (674)","","674","L","Lightly Played Foil","20.38","20.00","21.0400","19.7700","","0","",""
"6766323","Magic","Secret Lair Drop Series","Mountain (674)","","674","L","Moderately Played Foil","16.65","","","","","0","",""
"6766324","Magic","Secret Lair Drop Series","Mountain (674)","","674","L","Heavily Played Foil","","","","","","0","",""
"6766325","Magic","Secret Lair Drop Series","Mountain (674)","","674","L","Damaged Foil","13.88","","12.0000","12.0000","","0","",""
"4780657","Magic","Secret Lair Drop Series","Mountain (Crushing Brutality)","","242","P","Near Mint","5.32","6.26","5.2900","5.2900","","0","",""
"4780658","Magic","Secret Lair Drop Series","Mountain (Crushing Brutality)","","242","P","Lightly Played","5.42","","5.2800","5.2800","","0","",""
"4780659","Magic","Secret Lair Drop Series","Mountain (Crushing Brutality)","","242","P","Moderately Played","","","17.2300","14.9900","","0","",""
"4780660","Magic","Secret Lair Drop Series","Mountain (Crushing Brutality)","","242","P","Heavily Played","","","23.9700","21.7300","","0","",""
"4780661","Magic","Secret Lair Drop Series","Mountain (Crushing Brutality)","","242","P","Damaged","","","","","","0","",""
"4780662","Magic","Secret Lair Drop Series","Mountain (Crushing Brutality)","","242","P","Near Mint Foil","5.60","7.59","5.2500","3.9800","","0","",""
"4780663","Magic","Secret Lair Drop Series","Mountain (Crushing Brutality)","","242","P","Lightly Played Foil","6.27","","5.9300","5.9300","","0","",""
"4780664","Magic","Secret Lair Drop Series","Mountain (Crushing Brutality)","","242","P","Moderately Played Foil","","","6.1800","4.9100","","0","",""
"4780665","Magic","Secret Lair Drop Series","Mountain (Crushing Brutality)","","242","P","Heavily Played Foil","","","","","","0","",""
"4780666","Magic","Secret Lair Drop Series","Mountain (Crushing Brutality)","","242","P","Damaged Foil","","","","","","0","",""
"7427798","Magic","Secret Lair Drop Series","Mountain Goat","","737","R","Near Mint","3.48","","4.6700","3.4000","","0","",""
"7427799","Magic","Secret Lair Drop Series","Mountain Goat","","737","R","Lightly Played","3.44","","4.8600","3.5900","","0","",""
"7427800","Magic","Secret Lair Drop Series","Mountain Goat","","737","R","Moderately Played","","","","","","0","",""
"7427801","Magic","Secret Lair Drop Series","Mountain Goat","","737","R","Heavily Played","","","","","","0","",""
"7427802","Magic","Secret Lair Drop Series","Mountain Goat","","737","R","Damaged","","","","","","0","",""
"7427777","Magic","Secret Lair Drop Series","Mountain Goat","","737","R","Near Mint Foil","3.76","","4.7600","3.4900","","0","",""
"7427778","Magic","Secret Lair Drop Series","Mountain Goat","","737","R","Lightly Played Foil","2.96","","5.7500","5.7500","","0","",""
"7427779","Magic","Secret Lair Drop Series","Mountain Goat","","737","R","Moderately Played Foil","6.07","","","","","0","",""
"7427780","Magic","Secret Lair Drop Series","Mountain Goat","","737","R","Heavily Played Foil","","","","","","0","",""
"7427781","Magic","Secret Lair Drop Series","Mountain Goat","","737","R","Damaged Foil","","","","","","0","",""
"6660447","Magic","Secret Lair Drop Series","Mountain (Post Malone)","","1193","L","Near Mint","5.67","5.75","5.2700","4.0000","","0","",""
"6660448","Magic","Secret Lair Drop Series","Mountain (Post Malone)","","1193","L","Lightly Played","3.66","","5.9800","4.7100","","0","",""
"6660449","Magic","Secret Lair Drop Series","Mountain (Post Malone)","","1193","L","Moderately Played","","","","","","0","",""
"6660450","Magic","Secret Lair Drop Series","Mountain (Post Malone)","","1193","L","Heavily Played","","","","","","0","",""
"6660451","Magic","Secret Lair Drop Series","Mountain (Post Malone)","","1193","L","Damaged","","","","","","0","",""
"6660452","Magic","Secret Lair Drop Series","Mountain (Post Malone)","","1193","L","Near Mint Foil","7.38","7.00","6.4900","6.4900","","0","",""
"6660453","Magic","Secret Lair Drop Series","Mountain (Post Malone)","","1193","L","Lightly Played Foil","6.42","","6.4200","6.4200","","0","",""
"6660454","Magic","Secret Lair Drop Series","Mountain (Post Malone)","","1193","L","Moderately Played Foil","","","","","","0","",""
"6660455","Magic","Secret Lair Drop Series","Mountain (Post Malone)","","1193","L","Heavily Played Foil","","","","","","0","",""
"6660456","Magic","Secret Lair Drop Series","Mountain (Post Malone)","","1193","L","Damaged Foil","","","","","","0","",""
"5357365","Magic","Secret Lair Drop Series","Mountain (Secret Lair x Arcane: Lands)","","487","R","Near Mint","1.20","2.49","1.7800","0.5100","","0","",""
"5357366","Magic","Secret Lair Drop Series","Mountain (Secret Lair x Arcane: Lands)","","487","R","Lightly Played","1.11","2.39","2.2700","1.0000","","0","",""
"5357367","Magic","Secret Lair Drop Series","Mountain (Secret Lair x Arcane: Lands)","","487","R","Moderately Played","","","","","","0","",""
"5357368","Magic","Secret Lair Drop Series","Mountain (Secret Lair x Arcane: Lands)","","487","R","Heavily Played","","","","","","0","",""
"5357369","Magic","Secret Lair Drop Series","Mountain (Secret Lair x Arcane: Lands)","","487","R","Damaged","","","","","","0","",""
"5357370","Magic","Secret Lair Drop Series","Mountain (Secret Lair x Arcane: Lands)","","487","R","Near Mint Foil","1.10","1.07","2.3000","1.0300","","0","",""
"5357371","Magic","Secret Lair Drop Series","Mountain (Secret Lair x Arcane: Lands)","","487","R","Lightly Played Foil","1.21","","2.2200","0.9500","","0","",""
"5357372","Magic","Secret Lair Drop Series","Mountain (Secret Lair x Arcane: Lands)","","487","R","Moderately Played Foil","1.00","","2.2700","1.0000","","0","",""
"5357373","Magic","Secret Lair Drop Series","Mountain (Secret Lair x Arcane: Lands)","","487","R","Heavily Played Foil","","","","","","0","",""
"5357374","Magic","Secret Lair Drop Series","Mountain (Secret Lair x Arcane: Lands)","","487","R","Damaged Foil","","","","","","0","",""
"5357260","Magic","Secret Lair Drop Series","Mountain (The Dracula Lands)","","362","R","Near Mint","5.13","5.56","5.1300","5.1300","","0","",""
"5357261","Magic","Secret Lair Drop Series","Mountain (The Dracula Lands)","","362","R","Lightly Played","4.13","","5.5200","4.2500","","0","",""
"5357262","Magic","Secret Lair Drop Series","Mountain (The Dracula Lands)","","362","R","Moderately Played","","","20.2300","17.9900","","0","",""
"5357263","Magic","Secret Lair Drop Series","Mountain (The Dracula Lands)","","362","R","Heavily Played","","","","","","0","",""
"5357264","Magic","Secret Lair Drop Series","Mountain (The Dracula Lands)","","362","R","Damaged","","","5.1700","3.9000","","0","",""
"5357265","Magic","Secret Lair Drop Series","Mountain (The Dracula Lands)","","362","R","Near Mint Foil","5.42","5.98","5.1500","5.1500","","0","",""
"5357266","Magic","Secret Lair Drop Series","Mountain (The Dracula Lands)","","362","R","Lightly Played Foil","4.48","5.13","5.1500","5.1500","","0","",""
"5357267","Magic","Secret Lair Drop Series","Mountain (The Dracula Lands)","","362","R","Moderately Played Foil","4.18","","11.7000","11.7000","","0","",""
"5357268","Magic","Secret Lair Drop Series","Mountain (The Dracula Lands)","","362","R","Heavily Played Foil","","","","","","0","",""
"5357269","Magic","Secret Lair Drop Series","Mountain (The Dracula Lands)","","362","R","Damaged Foil","","","","","","0","",""
"5724797","Magic","Secret Lair Drop Series","Mountain (Tokyo Lands)","","49","R","Near Mint","7.38","8.99","6.5000","6.5000","","0","",""
"5724798","Magic","Secret Lair Drop Series","Mountain (Tokyo Lands)","","49","R","Lightly Played","5.93","","6.0100","5.0200","","0","",""
"5724799","Magic","Secret Lair Drop Series","Mountain (Tokyo Lands)","","49","R","Moderately Played","","","12.2300","9.9900","","0","",""
"5724800","Magic","Secret Lair Drop Series","Mountain (Tokyo Lands)","","49","R","Heavily Played","","","15.2700","13.0300","","0","",""
"5724801","Magic","Secret Lair Drop Series","Mountain (Tokyo Lands)","","49","R","Damaged","1.50","","","","","0","",""
"6926265","Magic","Secret Lair Drop Series","Mountain (Tokyo Lands) (Foil Etched)","","49","R","Near Mint Foil","11.44","11.47","11.4200","11.4200","","0","",""
"6926266","Magic","Secret Lair Drop Series","Mountain (Tokyo Lands) (Foil Etched)","","49","R","Lightly Played Foil","9.83","","10.4900","10.4900","","0","",""
"6926267","Magic","Secret Lair Drop Series","Mountain (Tokyo Lands) (Foil Etched)","","49","R","Moderately Played Foil","","","","","","0","",""
"6926268","Magic","Secret Lair Drop Series","Mountain (Tokyo Lands) (Foil Etched)","","49","R","Heavily Played Foil","","","","","","0","",""
"6926269","Magic","Secret Lair Drop Series","Mountain (Tokyo Lands) (Foil Etched)","","49","R","Damaged Foil","","","","","","0","",""
"7431241","Magic","Secret Lair Drop Series","Mox Opal (Retro Frame) (Foil Etched)","","1072","M","Near Mint Foil","113.15","120.00","108.9400","108.4500","","0","",""
"7431242","Magic","Secret Lair Drop Series","Mox Opal (Retro Frame) (Foil Etched)","","1072","M","Lightly Played Foil","107.70","113.15","108.9900","108.9900","","0","",""
"7431243","Magic","Secret Lair Drop Series","Mox Opal (Retro Frame) (Foil Etched)","","1072","M","Moderately Played Foil","119.10","","","","","0","",""
"7431244","Magic","Secret Lair Drop Series","Mox Opal (Retro Frame) (Foil Etched)","","1072","M","Heavily Played Foil","","","","","","0","",""
"7431245","Magic","Secret Lair Drop Series","Mox Opal (Retro Frame) (Foil Etched)","","1072","M","Damaged Foil","68.98","","","","","0","",""
"7431246","Magic","Secret Lair Drop Series","Mox Tantalite (Retro Frame) (Foil Etched)","","1073","M","Near Mint Foil","8.90","9.15","9.0200","9.0200","","0","",""
"7431247","Magic","Secret Lair Drop Series","Mox Tantalite (Retro Frame) (Foil Etched)","","1073","M","Lightly Played Foil","8.85","","9.5000","9.5000","","0","",""
"7431248","Magic","Secret Lair Drop Series","Mox Tantalite (Retro Frame) (Foil Etched)","","1073","M","Moderately Played Foil","","","","","","0","",""
"7431249","Magic","Secret Lair Drop Series","Mox Tantalite (Retro Frame) (Foil Etched)","","1073","M","Heavily Played Foil","","","","","","0","",""
"7431250","Magic","Secret Lair Drop Series","Mox Tantalite (Retro Frame) (Foil Etched)","","1073","M","Damaged Foil","","","","","","0","",""
"7127303","Magic","Secret Lair Drop Series","Muddle the Mixture","","1254","R","Near Mint","4.25","4.49","3.2600","1.9900","","0","",""
"7127304","Magic","Secret Lair Drop Series","Muddle the Mixture","","1254","R","Lightly Played","4.54","5.66","5.0100","5.0100","","0","",""
"7127305","Magic","Secret Lair Drop Series","Muddle the Mixture","","1254","R","Moderately Played","","","5.7700","2.7800","","0","",""
"7127306","Magic","Secret Lair Drop Series","Muddle the Mixture","","1254","R","Heavily Played","","","","","","0","",""
"7127307","Magic","Secret Lair Drop Series","Muddle the Mixture","","1254","R","Damaged","","","","","","0","",""
"7127308","Magic","Secret Lair Drop Series","Muddle the Mixture","","1254","R","Near Mint Foil","4.12","6.09","5.2600","3.9900","","0","",""
"7127309","Magic","Secret Lair Drop Series","Muddle the Mixture","","1254","R","Lightly Played Foil","4.67","","5.0000","5.0000","","0","",""
"7127310","Magic","Secret Lair Drop Series","Muddle the Mixture","","1254","R","Moderately Played Foil","3.75","","5.1700","3.9000","","0","",""
"7127311","Magic","Secret Lair Drop Series","Muddle the Mixture","","1254","R","Heavily Played Foil","","","19.4600","17.2200","","0","",""
"7127312","Magic","Secret Lair Drop Series","Muddle the Mixture","","1254","R","Damaged Foil","","","","","","0","",""
"4593457","Magic","Secret Lair Drop Series","Mudhole","","62","R","Near Mint Foil","3.50","","3.2600","1.9900","","0","",""
